,Tweet Text,Remove user,Remove url,Remove RT,Remove pun,Remove stop
32,"RT @SoVeryBritish: Two-word love stories:

Cancelled plans
Apple crumble
Half day
Chocolate orange
Empty carriage
Staying in
Free bar
Golde…","RT  Two-word love stories:

Cancelled plans
Apple crumble
Half day
Chocolate orange
Empty carriage
Staying in
Free bar
Golde…","RT  Two-word love stories:

Cancelled plans
Apple crumble
Half day
Chocolate orange
Empty carriage
Staying in
Free bar
Golde…","  wo-word love stories:

Cancelled plans
Apple crumble
Half day
Chocolate orange
Empty carriage
Staying in
Free bar
Golde…","  woword love stories

Cancelled plans
Apple crumble
Half day
Chocolate orange
Empty carriage
Staying in
Free bar
Golde…","['woword', 'love', 'stories', 'Cancelled', 'plans', 'Apple', 'crumble', 'Half', 'day', 'Chocolate', 'orange', 'Empty', 'carriage', 'Staying', 'Free', 'bar', 'Golde…']"
33,RT @RuPaul: LISTEN “I’m That Bitch” by RuPaul &amp; #DragRace Cast #iTunes https://t.co/ChhBkdg5g9,RT  LISTEN “I’m That Bitch” by RuPaul &amp; #DragRace Cast #iTunes https://t.co/ChhBkdg5g9,RT  LISTEN “I’m That Bitch” by RuPaul &amp; #DragRace Cast #iTunes ,  LISEN “I’m hat Bitch” by uPaul &amp; #Dragace Cast #iunes ,  LISEN “I’m hat Bitch” by uPaul amp Dragace Cast iunes ,"['LISEN', '“I’m', 'hat', 'Bitch”', 'uPaul', 'amp', 'Dragace', 'Cast', 'iunes']"
34,RT @angeltownbaby: Sometimes you gotta say it how it is.....  https://t.co/i2GR1iKrJI,RT  Sometimes you gotta say it how it is.....  https://t.co/i2GR1iKrJI,RT  Sometimes you gotta say it how it is.....  ,  Sometimes you gotta say it how it is.....  ,  Sometimes you gotta say it how it is  ,"['Sometimes', 'gotta', 'say']"
35,"RT @RealJamesWoods: “How groups are feathering illegals into the census to create more Democrat seats in Congress.” There, fixed it for you…","RT  “How groups are feathering illegals into the census to create more Democrat seats in Congress.” There, fixed it for you…","RT  “How groups are feathering illegals into the census to create more Democrat seats in Congress.” There, fixed it for you…","  “How groups are feathering illegals into the census to create more Democrat seats in Congress.” here, fixed it for you…",  “How groups are feathering illegals into the census to create more Democrat seats in Congress” here fixed it for you…,"['“How', 'groups', 'feathering', 'illegals', 'census', 'create', 'Democrat', 'seats', 'Congress”', 'fixed', 'you…']"
36,Prince Andrew 'allowed Dancing On Ice star Caprice to sit on the Queen's throne during a Buckingham Palace date whe… https://t.co/0z7f2Efeb2,Prince Andrew 'allowed Dancing On Ice star Caprice to sit on the Queen's throne during a Buckingham Palace date whe… https://t.co/0z7f2Efeb2,Prince Andrew 'allowed Dancing On Ice star Caprice to sit on the Queen's throne during a Buckingham Palace date whe… ,Prince Andrew 'allowed Dancing On Ice star Caprice to sit on the Queen's throne during a Buckingham Palace date whe… ,Prince Andrew allowed Dancing On Ice star Caprice to sit on the Queens throne during a Buckingham Palace date whe… ,"['Prince', 'Andrew', 'allowed', 'Dancing', 'On', 'Ice', 'star', 'Caprice', 'sit', 'Queens', 'throne', 'Buckingham', 'Palace', 'date', 'whe…']"
37,"RT @hopeworldians: 2 years ago hobi @BTS_twt shared with us this masterpiece 💚  
Daydream MV: https://t.co/MKxX6I4C0k

Airplane MV: https:/…","RT  2 years ago hobi  shared with us this masterpiece 💚  
Daydream MV: https://t.co/MKxX6I4C0k

Airplane MV: https:/…","RT  2 years ago hobi  shared with us this masterpiece 💚  
Daydream MV: 

Airplane MV: https:/…","   years ago hobi  shared with us this masterpiece 💚  
Daydream MV: 

Airplane MV: https:/…","   years ago hobi  shared with us this masterpiece 💚  
Daydream MV 

Airplane MV https…","['years', 'ago', 'hobi', 'shared', 'us', 'masterpiece', '💚', 'Daydream', 'MV', 'Airplane', 'MV', 'https…']"
38,"RT @IngrahamAngle: Apple, Nike, Dell...time to leave China:  China's Uighur crackdown expands to forced work in factories, some supplying W…","RT  Apple, Nike, Dell...time to leave China:  China's Uighur crackdown expands to forced work in factories, some supplying W…","RT  Apple, Nike, Dell...time to leave China:  China's Uighur crackdown expands to forced work in factories, some supplying W…","  Apple, Nike, Dell...time to leave China:  China's Uighur crackdown expands to forced work in factories, some supplying W…",  Apple Nike Delltime to leave China  Chinas Uighur crackdown expands to forced work in factories some supplying W…,"['Apple', 'Nike', 'Delltime', 'leave', 'China', 'Chinas', 'Uighur', 'crackdown', 'expands', 'forced', 'work', 'factories', 'supplying', 'W…']"
39,"RT @ygofficialblink: #BLACKPINK 2018 TOUR 'IN YOUR AREA' SEOUL(Live)  
Now Available on @AppleMusic

https://t.co/zpTomOonHs

#블랙핑크 #INYOUR…","RT  #BLACKPINK 2018 TOUR 'IN YOUR AREA' SEOUL(Live)  
Now Available on 

https://t.co/zpTomOonHs

#블랙핑크 #INYOUR…","RT  #BLACKPINK 2018 TOUR 'IN YOUR AREA' SEOUL(Live)  
Now Available on 



#블랙핑크 #INYOUR…","  #BLACKPINK  OU 'IN YOU AEA' SEOUL(Live)  
Now Available on 



#블랙핑크 #INYOU…","  BLACKPINK  OU IN YOU AEA SEOULLive  
Now Available on 



블랙핑크 INYOU…","['BLACKPINK', 'OU', 'IN', 'YOU', 'AEA', 'SEOULLive', 'Now', 'Available', '블랙핑크', 'INYOU…']"
40,RT @aurelietshiama: Apple made $8billion off airpods in just one year,RT  Apple made $8billion off airpods in just one year,RT  Apple made $8billion off airpods in just one year,  Apple made $billion off airpods in just one year,  Apple made billion off airpods in just one year,"['Apple', 'made', 'billion', 'airpods', 'one', 'year']"
41,RT @aurelietshiama: What Apple did was sell a solution (airpods) to a problem they created (no 3.5mm jack),RT  What Apple did was sell a solution (airpods) to a problem they created (no 3.5mm jack),RT  What Apple did was sell a solution (airpods) to a problem they created (no 3.5mm jack),  What Apple did was sell a solution (airpods) to a problem they created (no .mm jack),  What Apple did was sell a solution airpods to a problem they created no mm jack,"['What', 'Apple', 'sell', 'solution', 'airpods', 'problem', 'created', 'mm', 'jack']"
